hogar_id,survey_wave,income_q,d_income_ratio,d_wealth_ratio,adj_ratio,pesoEFHU
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,145.0
,3.0,,,0.87046665,0.11099737,147.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,151.0
,3.0,,,,0.11099737,64.0
,3.0,,,,0.11099737,91.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,146.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,71.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,129.0
,3.0,,,0.93445122,0.11099737,113.0
,3.0,,,,0.11099737,64.0
,3.0,,,0.93022621,0.11099737,117.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,180.0
,3.0,,,0.99571198,0.11099737,160.0
,3.0,,,,0.11099737,172.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,129.0
,3.0,,,0.86158848,0.11099737,154.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,118.0
,3.0,,,0.9342553,0.11099737,91.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,182.0
,3.0,,,,0.11099737,146.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,153.0
,3.0,,,0.94294167,0.11099737,155.0
,3.0,,,0.99805605,0.11099737,162.0
,3.0,,,0.97767311,0.11099737,161.0
,3.0,,,,0.11099737,174.0
,3.0,,,0.98848933,0.11099737,170.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,150.0
,3.0,,,0.98966789,0.11099737,156.0
,3.0,,,,0.11099737,84.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,227.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,134.0
,3.0,,,0.99278271,0.11099737,140.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,101.0
,3.0,,,,0.11099737,192.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,77.0
,3.0,,,,0.11099737,167.0
,3.0,,,0.86480266,0.11099737,128.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,144.0
,3.0,,,0.99123406,0.11099737,95.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,58.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,151.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,205.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,191.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,85.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,185.0
,3.0,,,,0.11099737,179.0
,3.0,,,0.99923933,0.11099737,143.0
,3.0,,,,0.11099737,154.0
,3.0,,,0.86930358,0.11099737,86.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,86.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,59.0
,3.0,,,,0.11099737,106.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,134.0
,3.0,,,0.96935427,0.11099737,143.0
,3.0,,,0.99072337,0.11099737,153.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,172.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,189.0
,3.0,,,0.96807122,0.11099737,105.0
,3.0,,,,0.11099737,130.0
,3.0,,,,0.11099737,123.0
,3.0,,,0.92451781,0.11099737,101.0
,3.0,,,,0.11099737,54.0
,3.0,,,0.96966785,0.11099737,134.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,101.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,170.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,208.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,58.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,71.0
,3.0,,,,0.11099737,69.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,128.0
,3.0,,,,0.11099737,119.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,117.0
,3.0,,,0.92545664,0.11099737,130.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,104.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,200.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,80.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,133.0
,3.0,,,0.88306278,0.11099737,167.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,167.0
,3.0,,,0.86650145,0.11099737,91.0
,3.0,,,0.9286679,0.11099737,81.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,119.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,172.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,100.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,124.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,182.0
,3.0,,,,0.11099737,113.0
,3.0,,,0.9810226,0.11099737,85.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,156.0
,3.0,,,0.995857,0.11099737,64.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,113.0
,3.0,,,0.87357396,0.11099737,98.0
,3.0,,,,0.11099737,244.0
,3.0,,,,0.11099737,197.0
,3.0,,,0.99646991,0.11099737,148.0
,3.0,,,,0.11099737,167.0
,3.0,,,0.65035474,0.11099737,210.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,170.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,146.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,177.0
,3.0,,,0.81073952,0.11099737,135.0
,3.0,,,0.58771384,0.11099737,165.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,168.0
,3.0,,,0.99539423,0.11099737,191.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,67.0
,3.0,,,,0.11099737,184.0
,3.0,,,0.94879729,0.11099737,164.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,215.0
,3.0,,,0.69934911,0.11099737,118.0
,3.0,,,,0.11099737,173.0
,3.0,,,0.99787486,0.11099737,117.0
,3.0,,,,0.11099737,107.0
,3.0,,,0.83929449,0.11099737,157.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,181.0
,3.0,,,0.97898132,0.11099737,106.0
,3.0,,,,0.11099737,81.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,142.0
,3.0,,,0.9952817,0.11099737,134.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,118.0
,3.0,,,0.98655689,0.11099737,104.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,127.0
,3.0,,,0.46503001,0.11099737,148.0
,3.0,,,0.97354841,0.11099737,81.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,217.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,89.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,166.0
,3.0,,,0.86793798,0.11099737,133.0
,3.0,,,,0.11099737,77.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,96.0
,3.0,,,0.98454601,0.11099737,113.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,148.0
,3.0,,,0.94464821,0.11099737,169.0
,3.0,,,,0.11099737,185.0
,3.0,,,,0.11099737,68.0
,3.0,,,,0.11099737,88.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,197.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,88.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,128.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,179.0
,3.0,,,,0.11099737,66.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,99.0
,3.0,,,0.94102699,0.11099737,150.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,182.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,91.0
,3.0,,,0.98382217,0.11099737,103.0
,3.0,,,,0.11099737,103.0
,3.0,,,,0.11099737,106.0
,3.0,,,,0.11099737,133.0
,3.0,,,0.74346739,0.11099737,129.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,193.0
,3.0,,,0.99247342,0.11099737,154.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,90.0
,3.0,,,0.96901798,0.11099737,98.0
,3.0,,,0.94892186,0.11099737,81.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,105.0
,3.0,,,0.78526157,0.11099737,113.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,190.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,90.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,43.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,176.0
,3.0,,,0.96452641,0.11099737,70.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,106.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,179.0
,3.0,,,,0.11099737,94.0
,3.0,,,0.92338341,0.11099737,69.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,76.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,179.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,193.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,174.0
,3.0,,,0.91244125,0.11099737,143.0
,3.0,,,,0.11099737,200.0
,3.0,,,,0.11099737,165.0
,3.0,,,0.97916067,0.11099737,66.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,102.0
,3.0,,,0.69504541,0.11099737,103.0
,3.0,,,,0.11099737,84.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,88.0
,3.0,,,,0.11099737,172.0
,3.0,,,,0.11099737,191.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,155.0
,3.0,,,0.85737544,0.11099737,61.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,198.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,60.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,110.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,91.0
,3.0,,,,0.11099737,119.0
,3.0,,,0.93466562,0.11099737,176.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,129.0
,3.0,,,0.9913553,0.11099737,123.0
,3.0,,,,0.11099737,170.0
,3.0,,,,0.11099737,120.0
,3.0,,,0.99500322,0.11099737,127.0
,3.0,,,,0.11099737,101.0
,3.0,,,0.98153925,0.11099737,83.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,70.0
,3.0,,,0.98377186,0.11099737,132.0
,3.0,,,0.93441123,0.11099737,83.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,190.0
,3.0,,,0.95934033,0.11099737,149.0
,3.0,,,0.99969822,0.11099737,59.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,88.0
,3.0,,,0.9797346,0.11099737,157.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,166.0
,3.0,,,0.95645201,0.11099737,136.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,178.0
,3.0,,,,0.11099737,146.0
,3.0,,,,0.11099737,168.0
,3.0,,,0.9004004,0.11099737,106.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,138.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,75.0
,3.0,,,,0.11099737,196.0
,3.0,,,0.95283926,0.11099737,99.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,130.0
,3.0,,,,0.11099737,219.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,155.0
,3.0,,,0.97930348,0.11099737,71.0
,3.0,,,,0.11099737,88.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,160.0
,3.0,,,0.96385705,0.11099737,117.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,77.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,194.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,58.0
,3.0,,,,0.11099737,127.0
,3.0,,,0.95478433,0.11099737,143.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,158.0
,3.0,,,0.86620557,0.11099737,133.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,246.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,182.0
,3.0,,,0.92150581,0.11099737,181.0
,3.0,,,0.93117386,0.11099737,131.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,161.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,88.0
,3.0,,,0.98722637,0.11099737,132.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,192.0
,3.0,,,0.99929863,0.11099737,103.0
,3.0,,,,0.11099737,179.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,75.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,119.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,71.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,89.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,202.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,156.0
,3.0,,,0.85204613,0.11099737,122.0
,3.0,,,,0.11099737,165.0
,3.0,,,0.99868071,0.11099737,162.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,154.0
,3.0,,,0.99985617,0.11099737,113.0
,3.0,,,,0.11099737,128.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,89.0
,3.0,,,,0.11099737,95.0
,3.0,,,0.98338187,0.11099737,120.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,151.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,172.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,184.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,235.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,174.0
,3.0,,,0.99263221,0.11099737,179.0
,3.0,,,,0.11099737,56.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,165.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,86.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,68.0
,3.0,,,,0.11099737,245.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,83.0
,3.0,,,0.82116985,0.11099737,101.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,184.0
,3.0,,,0.9893356,0.11099737,131.0
,3.0,,,,0.11099737,143.0
,3.0,,,0.97119027,0.11099737,109.0
,3.0,,,,0.11099737,107.0
,3.0,,,0.96926755,0.11099737,118.0
,3.0,,,0.99104375,0.11099737,99.0
,3.0,,,,0.11099737,110.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,185.0
,3.0,,,0.93529987,0.11099737,103.0
,3.0,,,0.61459947,0.11099737,143.0
,3.0,,,,0.11099737,211.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,114.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,154.0
,3.0,,,,0.11099737,110.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,246.0
,3.0,,,,0.11099737,190.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,162.0
,3.0,,,0.75325519,0.11099737,133.0
,3.0,,,0.97658145,0.11099737,153.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,74.0
,3.0,,,,0.11099737,82.0
,3.0,,,0.80696619,0.11099737,103.0
,3.0,,,0.9938848,0.11099737,88.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,176.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,91.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,106.0
,3.0,,,,0.11099737,188.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,71.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,156.0
,3.0,,,0.9365347,0.11099737,133.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,76.0
,3.0,,,,0.11099737,132.0
,3.0,,,0.98967963,0.11099737,181.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,190.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,68.0
,3.0,,,,0.11099737,132.0
,3.0,,,0.99484873,0.11099737,148.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,85.0
,3.0,,,,0.11099737,183.0
,3.0,,,0.78944004,0.11099737,146.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,172.0
,3.0,,,0.99536902,0.11099737,171.0
,3.0,,,0.91141123,0.11099737,103.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,194.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,175.0
,3.0,,,0.98992866,0.11099737,167.0
,3.0,,,0.97133249,0.11099737,194.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,217.0
,3.0,,,0.85460275,0.11099737,101.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,161.0
,3.0,,,,0.11099737,120.0
,3.0,,,0.55672413,0.11099737,91.0
,3.0,,,0.99024528,0.11099737,94.0
,3.0,,,,0.11099737,147.0
