survey_wave,total_savings_final,durables_final,hogar_id,pesoEFHU,household_income_q,income_q,d_income_ratio,d_wealth_ratio,adj_ratio
1,,0,,243,0,1,,,
1,,0,,243,0,1,,,
1,,0,,243,0,1,,,
1,,0,,243,0,1,,,
1,,0,,243,0,1,,,
1,,73000,,269,0,1,,,
1,,10000,,420,0,1,,,
1,,10000,,420,0,1,,,
1,,10000,,420,0,1,,,
1,,0,,455,0,1,,,
1,,0,,455,0,1,,,
1,,0,,455,0,1,,,
1,,56000,,439,0,1,,,
1,,56000,,439,0,1,,,
1,,56000,,439,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,235,0,1,,,
1,,0,,388,0,1,,,
1,,0,,388,0,1,,,
1,,0,,264,0,1,,,
1,,0,,347,0,1,,,
1,,0,,264,0,1,,,
1,,0,,366,0,1,,,
1,,139500,,262,0,1,,,
1,,139500,,262,0,1,,,
1,,115000,,268,0,1,,,
1,,80000,,204,0,1,,,
1,,80000,,204,0,1,,,
1,,0,,211,0,1,,,
1,,113000,,184,0,1,,,
1,,113000,,184,0,1,,,
1,,113000,,184,0,1,,,
1,,60000,,249,0,1,,,
1,,60000,,249,0,1,,,
1,,0,,262,0,1,,,
1,,0,,236,0,1,,,
1,,0,,236,0,1,,,
1,,0,,201,0,1,,,
1,,0,,201,0,1,,,
1,,0,,191,0,1,,,
1,,0,,286,0,1,,,
1,,0,,286,0,1,,,
1,,0,,220,0,1,,,
1,,0,,220,0,1,,,
1,,0,,220,0,1,,,
1,,0,,220,0,1,,,
1,,900,,399,0,1,,,
1,,0,,312,0,1,,,
1,,8000,,337,0,1,,,
1,,0,,434,0,1,,,
1,,155000,,384,0,1,,,
1,,155000,,384,0,1,,,
1,,0,,314,0,1,,,
1,,0,,314,0,1,,,
1,,15000,,434,0,1,,,
1,,155000,,311,0,1,,,
1,,155000,,311,0,1,,,
1,,0,,301,0,1,,,
1,,15000,,286,0,1,,,
1,,9000,,416,0,1,,,
1,,11000,,421,0,1,,,
1,,0,,310,0,1,,,
1,,0,,351,0,1,,,
1,,0,,313,0,1,,,
1,,90000,,213,0,1,,,
1,,0,,210,0,1,,,
1,,52000,,187,0,1,,,
1,,0,,215,0,1,,,
1,,0,,215,0,1,,,
1,,1200,,467,0,1,,,
1,,10000,,370,0,1,,,
1,,20500,,364,0,1,,,
1,,20500,,364,0,1,,,
1,,20500,,364,0,1,,,
1,,20500,,364,0,1,,,
1,,22000,,374,0,1,,,
1,,22000,,374,0,1,,,
1,,22000,,374,0,1,,,
1,,22000,,374,0,1,,,
1,,25000,,292,0,1,,,
1,,0,,373,0,1,,,
1,,0,,373,0,1,,,
1,,0,,373,0,1,,,
1,,2000,,347,0,1,,,
1,,2000,,347,0,1,,,
1,,2000,,347,0,1,,,
1,,2000,,347,0,1,,,
1,,8250,,448,0,1,,,
1,,8250,,448,0,1,,,
1,,600,,307,0,1,,,
1,,600,,307,0,1,,,
1,,0,,280,0,1,,,
1,,0,,280,0,1,,,
1,,0,,327,0,1,,,
1,,0,,327,0,1,,,
1,,0,,327,0,1,,,
1,,0,,327,0,1,,,
1,,0,,283,0,1,,,
1,,0,,283,0,1,,,
1,,0,,283,0,1,,,
1,,0,,182,0,1,,,
1,,0,,182,0,1,,,
1,,0,,182,0,1,,,
1,,0,,182,0,1,,,
1,,0,,182,0,1,,,
1,,0,,182,0,1,,,
1,,0,,328,0,1,,,
1,,0,,328,0,1,,,
1,,4200,,269,0,1,,,
1,,4200,,269,0,1,,,
1,,4200,,269,0,1,,,
1,,5000,,300,0,1,,,
1,,5000,,300,0,1,,,
1,,98150,,294,0,1,,,
1,,98150,,294,0,1,,,
1,,98150,,294,0,1,,,
1,,0,,307,0,1,,,
1,,0,,307,0,1,,,
1,,0,,307,0,1,,,
1,,0,,324,0,1,,,
1,,0,,324,0,1,,,
1,,0,,274,0,1,,,
1,,0,,214,0,1,,,
1,,0,,241,0,1,,,
1,,0,,241,0,1,,,
1,,0,,241,0,1,,,
1,,0,,241,0,1,,,
1,,0,,241,0,1,,,
1,,0,,241,0,1,,,
1,,0,,241,0,1,,,
1,,206000,,233,0,1,,,
1,,206000,,233,0,1,,,
1,,0,,253,0,1,,,
1,,97700,,311,0,1,,,
1,,98000,,204,0,1,,,
1,,71500,,253,0,1,,,
1,,71500,,253,0,1,,,
1,,132000,,277,0,1,,,
1,,132000,,277,0,1,,,
1,,132000,,277,0,1,,,
1,,70000,,220,0,1,,,
1,,70000,,220,0,1,,,
1,,0,,198,0,1,,,
1,,0,,198,0,1,,,
1,,0,,301,0,1,,,
1,,100,,443,0,1,,,
1,,100,,443,0,1,,,
1,,55500,,409,0,1,,,
1,,32500,,474,0,1,,,
1,,32500,,474,0,1,,,
1,,32500,,474,0,1,,,
1,,40000,,521,0,1,,,
1,,40000,,521,0,1,,,
1,,10000,,508,0,1,,,
1,,10000,,508,0,1,,,
1,,10000,,508,0,1,,,
1,,10000,,508,0,1,,,
1,,0,,466,0,1,,,
1,,0,,466,0,1,,,
1,,0,,466,0,1,,,
1,,0,,466,0,1,,,
1,,0,,397,0,1,,,
1,,0,,397,0,1,,,
1,,0,,397,0,1,,,
1,,,,373,0,1,,,
1,,55600,,283,0,1,,,
1,,50000,,348,0,1,,,
1,,50000,,348,0,1,,,
1,,50000,,348,0,1,,,
1,,600,,494,0,1,,,
1,,35000,,376,0,1,,,
1,,35000,,376,0,1,,,
1,,30300,,564,0,1,,,
1,,30300,,564,0,1,,,
1,,30300,,564,0,1,,,
1,,30300,,564,0,1,,,
1,,20000,,325,0,1,,,
1,,20000,,325,0,1,,,
1,,20000,,325,0,1,,,
1,,20000,,325,0,1,,,
1,,800,,470,0,1,,,
1,,0,,388,0,1,,,
1,,3500,,436,0,1,,,
1,,3500,,436,0,1,,,
1,,3500,,436,0,1,,,
1,,0,,518,0,1,,,
1,,0,,350,0,1,,,
1,,13750,,476,0,1,,,
1,,13750,,476,0,1,,,
1,,13750,,476,0,1,,,
1,,0,,331,0,1,,,
1,,11500,,527,0,1,,,
1,,11500,,527,0,1,,,
1,,11500,,527,0,1,,,
1,,2000,,421,0,1,,,
1,,2000,,421,0,1,,,
1,,2000,,421,0,1,,,
1,,3000,,305,0,1,,,
1,,1000,,423,0,1,,,
1,,1000,,423,0,1,,,
1,,0,,338,0,1,,,
1,,0,,338,0,1,,,
1,,0,,338,0,1,,,
1,,0,,338,0,1,,,
1,,0,,470,0,1,,,
1,,0,,470,0,1,,,
1,,0,,470,0,1,,,
1,,45000,,277,0,1,,,
1,,46000,,326,0,1,,,
1,,46000,,326,0,1,,,
1,,46000,,326,0,1,,,
1,,46000,,326,0,1,,,
1,,46000,,326,0,1,,,
1,,60000,,456,0,1,,,
1,,60000,,456,0,1,,,
1,,88000,,283,0,1,,,
1,,25000,,412,0,1,,,
1,,25000,,412,0,1,,,
1,,25000,,412,0,1,,,
1,,0,,459,0,1,,,
1,,0,,459,0,1,,,
1,,66100,,67,0,1,,,
1,,80000,,52,0,1,,,
1,,27000,,57,0,1,,,
1,,42000,,8,0,1,,,
1,,30800,,398,0,1,,,
1,,30800,,398,0,1,,,
1,,30800,,398,0,1,,,
1,,500,,474,0,1,,,
1,,500,,474,0,1,,,
1,,3800,,63,0,1,,,
1,,3800,,63,0,1,,,
1,,3800,,63,0,1,,,
1,,70550,,61,0,1,,,
1,,70550,,61,0,1,,,
1,,1100,,54,0,1,,,
1,,1000,,53,0,1,,,
1,,0,,42,0,1,,,
1,,45000,,49,0,1,,,
1,,45000,,49,0,1,,,
1,,31000,,7,0,1,,,
1,,27000,,7,0,1,,,
1,,500,,8,0,1,,,
1,,33500,,584,0,1,,,
1,,33500,,584,0,1,,,
1,,33500,,584,0,1,,,
1,,500,,445,0,1,,,
1,,500,,445,0,1,,,
1,,0,,623,0,1,,,
1,,0,,623,0,1,,,
1,,0,,623,0,1,,,
1,,1700,,625,0,1,,,
1,,5100,,591,0,1,,,
1,,5100,,591,0,1,,,
1,,5100,,591,0,1,,,
1,,5100,,591,0,1,,,
1,,0,,559,0,1,,,
1,,10000,,530,0,1,,,
1,,0,,606,0,1,,,
1,,0,,606,0,1,,,
1,,5000,,614,0,1,,,
1,,5000,,614,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,0,,344,0,1,,,
1,,52000,,284,0,1,,,
1,,52000,,284,0,1,,,
1,,0,,373,0,1,,,
1,,170000,,625,0,1,,,
1,,170000,,625,0,1,,,
1,,170000,,625,0,1,,,
1,,170000,,625,0,1,,,
1,,140000,,481,0,1,,,
1,,168000,,577,0,1,,,
1,,168000,,577,0,1,,,
1,,168000,,577,0,1,,,
1,,180000,,631,0,1,,,
1,,180000,,631,0,1,,,
1,,180000,,631,0,1,,,
1,,180000,,617,0,1,,,
1,,180000,,617,0,1,,,
1,,500,,407,0,1,,,
1,,0,,368,0,1,,,
1,,8000,,422,0,1,,,
1,,8000,,422,0,1,,,
1,,8000,,422,0,1,,,
1,,0,,390,0,1,,,
1,,0,,390,0,1,,,
1,,40000,,353,0,1,,,
1,,40000,,353,0,1,,,
1,,20000,,433,0,1,,,
1,,20000,,433,0,1,,,
1,,0,,398,0,1,,,
1,,500,,387,0,1,,,
1,,150,,451,0,1,,,
1,,0,,473,0,1,,,
1,,0,,473,0,1,,,
1,,0,,473,0,1,,,
1,,0,,473,0,1,,,
1,,0,,473,0,1,,,
1,,61800,,562,0,1,,,
1,,61800,,562,0,1,,,
1,,61800,,562,0,1,,,
1,,250,,540,0,1,,,
1,,250,,540,0,1,,,
1,,250,,540,0,1,,,
1,,250,,540,0,1,,,
1,,132500,,277,0,1,,,
1,,123000,,355,0,1,,,
1,,123000,,355,0,1,,,
1,,200,,587,0,1,,,
1,,200,,587,0,1,,,
1,,0,,431,0,1,,,
1,,0,,431,0,1,,,
1,,0,,431,0,1,,,
1,,1500,,607,0,1,,,
1,,1500,,607,0,1,,,
1,,1500,,607,0,1,,,
1,,1500,,607,0,1,,,
1,,90000,,597,0,1,,,
1,,90000,,597,0,1,,,
1,,90000,,597,0,1,,,
1,,0,,716,0,1,,,
1,,0,,716,0,1,,,
1,,0,,716,0,1,,,
1,,0,,716,0,1,,,
1,,0,,716,0,1,,,
1,,10000,,516,0,1,,,
1,,60000,,365,0,1,,,
1,,60000,,365,0,1,,,
1,,42000,,336,0,1,,,
1,,37000,,327,0,1,,,
1,,37000,,308,0,1,,,
1,,37000,,308,0,1,,,
1,,37000,,308,0,1,,,
1,,37000,,308,0,1,,,
1,,37000,,308,0,1,,,
1,,37000,,308,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,3450,,231,0,1,,,
1,,0,,326,0,1,,,
1,,0,,326,0,1,,,
1,,0,,326,0,1,,,
1,,0,,326,0,1,,,
1,,700,,450,0,1,,,
1,,700,,450,0,1,,,
1,,34000,,374,0,1,,,
1,,34000,,374,0,1,,,
1,,32500,,373,0,1,,,
1,,25750,,450,0,1,,,
1,,25750,,450,0,1,,,
1,,0,,413,0,1,,,
1,,0,,413,0,1,,,
1,,0,,413,0,1,,,
1,,600,,364,0,1,,,
1,,600,,364,0,1,,,
1,,600,,364,0,1,,,
1,,700,,324,0,1,,,
1,,700,,324,0,1,,,
1,,700,,324,0,1,,,
1,,800,,387,0,1,,,
1,,25700,,367,0,1,,,
1,,31000,,363,0,1,,,
1,,31000,,363,0,1,,,
1,,0,,348,0,1,,,
1,,15000,,501,0,1,,,
1,,15000,,501,0,1,,,
1,,15000,,501,0,1,,,
1,,0,,461,0,1,,,
1,,0,,461,0,1,,,
1,,500,,938,0,1,,,
1,,500,,938,0,1,,,
1,,500,,938,0,1,,,
1,,60000,,880,0,1,,,
1,,60000,,880,0,1,,,
1,,60000,,880,0,1,,,
1,,60000,,880,0,1,,,
1,,60000,,880,0,1,,,
1,,0,,827,0,1,,,
1,,300,,398,0,1,,,
1,,300,,398,0,1,,,
1,,800,,289,0,1,,,
1,,15000,,405,0,1,,,
1,,15000,,405,0,1,,,
1,,23000,,1,0,1,,,
1,,23000,,1,0,1,,,
1,,23000,,1,0,1,,,
1,,53000,,339,0,1,,,
1,,5000,,302,0,1,,,
1,,61300,,363,0,1,,,
1,,61300,,363,0,1,,,
1,,40800,,41,0,1,,,
1,,55500,,51,0,1,,,
1,,55500,,51,0,1,,,
1,,25800,,42,0,1,,,
1,,25800,,42,0,1,,,
1,,25800,,42,0,1,,,
1,,0,,35,0,1,,,
1,,0,,35,0,1,,,
1,,0,,35,0,1,,,
1,,0,,35,0,1,,,
1,,0,,491,0,1,,,
1,,0,,491,0,1,,,
1,,0,,491,0,1,,,
1,,0,,491,0,1,,,
1,,0,,491,0,1,,,
1,,0,,364,0,1,,,
1,,0,,364,0,1,,,
1,,0,,364,0,1,,,
1,,40000,,270,0,1,,,
1,,5000,,256,0,1,,,
1,,20300,,341,0,1,,,
1,,20300,,341,0,1,,,
1,,50500,,415,0,1,,,
1,,50500,,415,0,1,,,
1,,50500,,415,0,1,,,
1,,0,,304,0,1,,,
1,,50000,,342,0,1,,,
1,,41000,,247,0,1,,,
1,,41000,,247,0,1,,,
1,,41000,,247,0,1,,,
1,,41000,,247,0,1,,,
1,,0,,263,0,1,,,
1,,70000,,253,0,1,,,
1,,80000,,327,0,1,,,
1,,500,,206,0,1,,,
1,,500,,206,0,1,,,
1,,3000,,314,0,1,,,
1,,3000,,314,0,1,,,
1,,3000,,314,0,1,,,
1,,800,,304,0,1,,,
1,,800,,304,0,1,,,
1,,800,,304,0,1,,,
1,,800,,304,0,1,,,
1,,800,,304,0,1,,,
1,,2000,,305,0,1,,,
1,,2000,,305,0,1,,,
1,,2000,,305,0,1,,,
1,,0,,195,0,1,,,
1,,0,,195,0,1,,,
1,,0,,195,0,1,,,
1,,0,,195,0,1,,,
1,,0,,195,0,1,,,
1,,8500,,16,0,1,,,
1,,6000,,18,0,1,,,
1,,6000,,18,0,1,,,
1,,58000,,16,0,1,,,
1,,15500,,18,0,1,,,
1,,15500,,18,0,1,,,
1,,15500,,18,0,1,,,
1,,800,,318,0,1,,,
1,,800,,318,0,1,,,
1,,800,,318,0,1,,,
1,,0,,224,0,1,,,
1,,0,,224,0,1,,,
1,,0,,224,0,1,,,
1,,0,,224,0,1,,,
1,,0,,224,0,1,,,
1,,20000,,233,0,1,,,
1,,0,,233,0,1,,,
1,,26000,,354,0,1,,,
1,,26000,,354,0,1,,,
1,,26000,,354,0,1,,,
1,,300,,362,0,1,,,
1,,300,,362,0,1,,,
1,,300,,362,0,1,,,
1,,90000,,211,0,1,,,
1,,195000,,378,0,1,,,
1,,195000,,378,0,1,,,
1,15500,302000,,177,9504.665,4,31.77387,.95118111,
1,15500,302000,,177,0,1,,.95118111,
1,,128000,,350,0,1,,,
1,,128000,,350,0,1,,,
1,,8000,,142,0,1,,,
1,,70000,,451,0,1,,,
1,,70000,,451,0,1,,,
1,,4400,,194,0,1,,,
1,,15000,,224,0,1,,,
1,,30500,,414,0,1,,,
1,,30500,,414,0,1,,,
1,,30500,,414,0,1,,,
1,,41500,,484,0,1,,,
1,,41500,,484,0,1,,,
1,,0,,223,0,1,,,
1,,0,,223,0,1,,,
1,,40300,,215,0,1,,,
1,,40300,,215,0,1,,,
1,,36300,,294,0,1,,,
1,,36300,,294,0,1,,,
1,,30000,,14,0,1,,,
1,,500,,14,0,1,,,
1,,30000,,10,0,1,,,
1,,30000,,26,0,1,,,
1,,30000,,26,0,1,,,
1,,31000,,26,0,1,,,
1,,31000,,26,0,1,,,
1,,31000,,26,0,1,,,
1,,31000,,26,0,1,,,
1,,31000,,26,0,1,,,
1,,40000,,9,0,1,,,
1,,20300,,9,0,1,,,
1,,25000,,24,0,1,,,
1,,25000,,24,0,1,,,
1,,60000,,394,0,1,,,
1,,500,,660,0,1,,,
1,,500,,660,0,1,,,
1,,500,,660,0,1,,,
1,,500,,660,0,1,,,
1,,300,,613,0,1,,,
1,,300,,613,0,1,,,
1,,60700,,347,0,1,,,
1,,6000,,233,0,1,,,
1,,35000,,282,0,1,,,
1,,12500,,425,0,1,,,
1,,12500,,425,0,1,,,
1,,140800,,170,0,1,,,
1,,107500,,244,0,1,,,
1,,75650,,229,0,1,,,
1,,75650,,229,0,1,,,
1,,135000,,265,0,1,,,
1,,135000,,265,0,1,,,
1,,135000,,265,0,1,,,
1,,12800,,215,0,1,,,
1,,112800,,186,0,1,,,
1,,112800,,186,0,1,,,
1,,95000,,152,0,1,,,
1,,58800,,279,0,1,,,
1,,58800,,279,0,1,,,
1,,58800,,279,0,1,,,
1,,108000,,209,0,1,,,
1,,108000,,209,0,1,,,
1,,87500,,165,0,1,,,
1,,27800,,266,0,1,,,
1,,800,,266,0,1,,,
1,,72000,,255,0,1,,,
1,,72000,,255,0,1,,,
1,,72000,,255,0,1,,,
1,,72000,,255,0,1,,,
1,,20800,,192,0,1,,,
1,,500,,204,0,1,,,
1,,500,,204,0,1,,,
1,,92500,,232,0,1,,,
1,,92500,,232,0,1,,,
1,,55000,,159,0,1,,,
1,,4000,,364,0,1,,,
1,,4000,,364,0,1,,,
1,,0,,370,0,1,,,
1,,0,,370,0,1,,,
1,,0,,370,0,1,,,
1,,0,,370,0,1,,,
1,,1300,,269,0,1,,,
1,,1300,,269,0,1,,,
1,,1300,,269,0,1,,,
1,,2500,,266,0,1,,,
1,,0,,346,0,1,,,
1,,0,,346,0,1,,,
1,,150000,,196,0,1,,,
1,,86800,,159,0,1,,,
1,,0,,294,0,1,,,
1,,60000,,235,0,1,,,
1,,0,,165,0,1,,,
1,,6500,,266,0,1,,,
1,,500,,300,0,1,,,
1,,500,,300,0,1,,,
1,,500,,300,0,1,,,
1,,40000,,208,0,1,,,
1,,50000,,196,0,1,,,
1,,30000,,154,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,500,,322,0,1,,,
1,,4000,,182,0,1,,,
1,,4000,,182,0,1,,,
1,,4000,,182,0,1,,,
1,,80000,,171,0,1,,,
1,,0,,199,0,1,,,
1,,0,,199,0,1,,,
1,,0,,199,0,1,,,
1,,0,,269,0,1,,,
1,,0,,269,0,1,,,
1,,0,,269,0,1,,,
1,,0,,269,0,1,,,
1,,22000,,287,0,1,,,
1,,22000,,287,0,1,,,
1,,22000,,287,0,1,,,
1,,72500,,325,0,1,,,
1,,72500,,325,0,1,,,
1,,72500,,325,0,1,,,
1,,72500,,325,0,1,,,
1,,0,,195,0,1,,,
1,,40500,,230,0,1,,,
1,,40500,,230,0,1,,,
1,,0,,149,0,1,,,
1,,20000,,260,0,1,,,
1,,20000,,260,0,1,,,
1,,600,,214,0,1,,,
1,,52800,,26,0,1,,,
1,,52800,,26,0,1,,,
1,,52800,,26,0,1,,,
1,,52800,,26,0,1,,,
1,,62800,,20,0,1,,,
1,,62800,,20,0,1,,,
1,,49200,,23,0,1,,,
1,,49200,,23,0,1,,,
1,,49200,,23,0,1,,,
1,,49200,,23,0,1,,,
1,,71500,,28,0,1,,,
1,,71500,,28,0,1,,,
1,,71500,,28,0,1,,,
1,,71500,,28,0,1,,,
1,,71500,,28,0,1,,,
1,,77300,,21,0,1,,,
1,,77300,,21,0,1,,,
1,,35000,,15,0,1,,,
1,,54650,,25,0,1,,,
1,,54650,,25,0,1,,,
1,,54650,,25,0,1,,,
1,,500,,26,0,1,,,
1,,500,,26,0,1,,,
1,,500,,26,0,1,,,
1,,500,,26,0,1,,,
1,,63000,,30,0,1,,,
1,,63000,,30,0,1,,,
1,,63000,,30,0,1,,,
1,,63000,,30,0,1,,,
1,,700,,24,0,1,,,
1,,700,,24,0,1,,,
1,,700,,24,0,1,,,
1,,700,,24,0,1,,,
1,,700,,24,0,1,,,
1,,47500,,28,0,1,,,
1,,47500,,28,0,1,,,
1,,47500,,28,0,1,,,
1,,64500,,27,0,1,,,
1,,64500,,27,0,1,,,
1,,64500,,27,0,1,,,
1,,64500,,27,0,1,,,
1,,53800,,20,0,1,,,
1,,53800,,20,0,1,,,
1,,1000,,58,0,1,,,
1,,11000,,88,0,1,,,
1,,100000,,91,0,1,,,
1,,100000,,91,0,1,,,
1,,100000,,91,0,1,,,
1,,0,,82,0,1,,,
1,,84000,,188,0,1,,,
1,,95000,,188,0,1,,,
1,,600,,249,0,1,,,
1,,200,,292,0,1,,,
1,,200,,292,0,1,,,
1,,50000,,243,0,1,,,
1,,50000,,243,0,1,,,
1,,237000,,264,0,1,,,
1,,237000,,264,0,1,,,
1,,10000,,390,0,1,,,
1,,10000,,390,0,1,,,
1,,10000,,390,0,1,,,
1,,10000,,390,0,1,,,
1,,0,,433,0,1,,,
1,,350,,427,0,1,,,
1,,350,,427,0,1,,,
1,,350,,427,0,1,,,
1,,3000,,305,0,1,,,
1,,200000,,220,0,1,,,
1,,200000,,220,0,1,,,
1,,2500,,260,0,1,,,
1,,22800,,365,0,1,,,
1,,22800,,365,0,1,,,
1,,22800,,365,0,1,,,
1,,22800,,365,0,1,,,
1,,0,,229,0,1,,,
1,,0,,229,0,1,,,
1,,900,,278,0,1,,,
1,,15000,,294,0,1,,,
1,,8000,,424,0,1,,,
1,,8000,,424,0,1,,,
1,,8000,,424,0,1,,,
1,,8000,,424,0,1,,,
1,,77500,,319,0,1,,,
1,,77500,,319,0,1,,,
1,,77500,,319,0,1,,,
1,,77000,,324,0,1,,,
1,,77000,,324,0,1,,,
1,,77000,,324,0,1,,,
1,,77000,,324,0,1,,,
1,,250,,352,0,1,,,
1,,250,,352,0,1,,,
1,,180000,,2,0,1,,,
1,,36000,,284,0,1,,,
1,,36000,,284,0,1,,,
1,,36000,,284,0,1,,,
1,,36000,,284,0,1,,,
1,,36000,,284,0,1,,,
1,,36000,,284,0,1,,,
1,,10000,,313,0,1,,,
1,,10000,,313,0,1,,,
1,,10000,,313,0,1,,,
1,,10000,,313,0,1,,,
1,,0,,177,0,1,,,
1,,10450,,357,0,1,,,
1,,10450,,357,0,1,,,
1,,10450,,357,0,1,,,
1,,10450,,357,0,1,,,
1,,35000,,235,0,1,,,
1,,35000,,235,0,1,,,
1,,40750,,316,0,1,,,
1,,40750,,316,0,1,,,
1,,40750,,316,0,1,,,
1,,40750,,316,0,1,,,
1,,65000,,221,0,1,,,
1,,45800,,234,0,1,,,
1,,35580,,508,0,1,,,
1,,35580,,508,0,1,,,
1,,0,,476,0,1,,,
1,,0,,476,0,1,,,
1,,0,,515,0,1,,,
1,,0,,515,0,1,,,
1,,4600,,442,0,1,,,
1,,4600,,442,0,1,,,
1,,4600,,442,0,1,,,
1,,12000,,432,0,1,,,
1,,12000,,432,0,1,,,
1,,12000,,432,0,1,,,
1,,12000,,432,0,1,,,
1,,12000,,432,0,1,,,
1,,700,,463,0,1,,,
1,,700,,463,0,1,,,
1,,700,,463,0,1,,,
1,,0,,490,0,1,,,
1,,124000,,542,0,1,,,
1,,124000,,542,0,1,,,
1,,0,,356,0,1,,,
1,,0,,356,0,1,,,
1,,0,,356,0,1,,,
1,,3000,,397,0,1,,,
1,,3000,,397,0,1,,,
1,,3000,,397,0,1,,,
1,,80000,,529,0,1,,,
1,,80000,,529,0,1,,,
1,,80000,,529,0,1,,,
1,,0,,475,0,1,,,
1,,0,,337,0,1,,,
1,,0,,337,0,1,,,
1,,0,,337,0,1,,,
1,,0,,337,0,1,,,
1,,0,,337,0,1,,,
1,,17000,,414,0,1,,,
1,,17000,,414,0,1,,,
1,,17000,,414,0,1,,,
1,,17000,,414,0,1,,,
1,,80000,,52,0,1,,,
1,,80000,,52,0,1,,,
1,,80000,,52,0,1,,,
1,,80000,,52,0,1,,,
1,,0,,60,0,1,,,
1,,40000,,61,0,1,,,
1,,40000,,61,0,1,,,
1,,40000,,61,0,1,,,
1,,20500,,59,0,1,,,
1,,20500,,59,0,1,,,
1,,20500,,59,0,1,,,
1,,0,,43,0,1,,,
1,,0,,43,0,1,,,
1,,0,,43,0,1,,,
1,,0,,56,0,1,,,
1,,0,,56,0,1,,,
1,,500,,54,0,1,,,
1,,500,,54,0,1,,,
1,,500,,54,0,1,,,
1,,0,,53,0,1,,,
1,,0,,53,0,1,,,
1,,0,,53,0,1,,,
1,,105000,,1,0,1,,,
1,,500,,399,0,1,,,
1,,500,,399,0,1,,,
1,,500,,399,0,1,,,
1,,41250,,575,0,1,,,
1,,41250,,575,0,1,,,
1,,0,,399,0,1,,,
1,,0,,399,0,1,,,
1,,63500,,110,0,1,,,
1,,0,,133,0,1,,,
1,,8500,,177,0,1,,,
1,,8500,,177,0,1,,,
1,,36000,,144,0,1,,,
1,,36000,,144,0,1,,,
1,,1500,,87,0,1,,,
1,,1500,,87,0,1,,,
1,,1500,,87,0,1,,,
1,,1500,,87,0,1,,,
1,,1500,,87,0,1,,,
1,,50500,,164,0,1,,,
1,,50500,,164,0,1,,,
1,,21000,,168,0,1,,,
1,,21000,,168,0,1,,,
1,,13200,,174,0,1,,,
1,,13200,,174,0,1,,,
1,,30000,,98,0,1,,,
1,,33600,,128,0,1,,,
1,,10000,,105,0,1,,,
1,,30000,,167,0,1,,,
1,,30000,,167,0,1,,,
1,,30000,,167,0,1,,,
1,,30000,,167,0,1,,,
1,,300,,127,0,1,,,
1,,20000,,126,0,1,,,
1,,20000,,126,0,1,,,
1,,28000,,76,0,1,,,
1,,600,,148,0,1,,,
1,,600,,148,0,1,,,
1,,0,,145,0,1,,,
1,,0,,145,0,1,,,
1,,16600,,77,0,1,,,
1,,0,,135,0,1,,,
1,,0,,135,0,1,,,
1,,0,,135,0,1,,,
1,,46000,,60,0,1,,,
1,,20000,,105,0,1,,,
1,,20000,,105,0,1,,,
1,,20000,,105,0,1,,,
1,,36000,,81,0,1,,,
1,,40000,,54,0,1,,,
1,,500,,101,0,1,,,
1,,500,,101,0,1,,,
1,,500,,101,0,1,,,
1,,10000,,110,0,1,,,
1,,10000,,110,0,1,,,
1,,10700,,20,0,1,,,
1,,12200,,22,0,1,,,
1,,50850,,388,0,1,,,
1,,50850,,388,0,1,,,
1,,20250,,431,0,1,,,
1,,20250,,431,0,1,,,
1,,20250,,431,0,1,,,
1,,20250,,431,0,1,,,
1,,2500,,377,0,1,,,
1,,2500,,377,0,1,,,
1,,2500,,377,0,1,,,
1,,2500,,377,0,1,,,
1,,16500,,273,0,1,,,
1,,16500,,273,0,1,,,
1,,16500,,273,0,1,,,
1,,16500,,273,0,1,,,
1,,16500,,273,0,1,,,
1,,16500,,273,0,1,,,
1,,1750,,250,0,1,,,
1,,1750,,250,0,1,,,
1,,1750,,250,0,1,,,
1,,1750,,250,0,1,,,
1,,1750,,250,0,1,,,
1,,1750,,250,0,1,,,
1,,1750,,250,0,1,,,
1,,40000,,513,0,1,,,
1,,105000,,385,0,1,,,
1,,105000,,385,0,1,,,
1,,105000,,385,0,1,,,
1,,105000,,385,0,1,,,
1,,160000,,577,0,1,,,
1,,160000,,577,0,1,,,
1,,160000,,577,0,1,,,
1,,227000,,1,0,1,,,
1,,227000,,1,0,1,,,
